,Unnamed: 0,place_index,name,tags,author,rating,place_type
0,0,0,우도,섬,0,1.0,dislike
1,1,0,우도,섬,1,3.0,like
2,2,0,우도,섬,2,5.0,like
3,3,0,우도,섬,3,3.0,like
4,4,0,우도,섬,4,3.0,like
5,5,0,우도,섬,5,4.0,like
6,6,0,우도,섬,6,5.0,like
7,7,0,우도,섬,7,2.0,dislike
8,8,0,우도,섬,8,4.0,like
9,9,0,우도,섬,9,4.0,like
10,10,0,우도,섬,10,4.0,like
11,11,0,우도,섬,11,5.0,like
12,12,0,우도,섬,12,5.0,like
13,13,0,우도,섬,13,5.0,like
14,14,0,우도,섬,14,5.0,like
15,15,0,우도,섬,15,5.0,like
16,16,0,우도,섬,16,5.0,like
17,17,0,우도,섬,17,5.0,like
18,18,0,우도,섬,18,3.0,like
19,19,0,우도,섬,19,2.0,dislike
20,20,0,우도,섬,20,3.0,like
21,21,0,우도,섬,21,4.0,like
22,22,0,우도,섬,22,5.0,like
23,23,0,우도,섬,23,3.0,like
24,24,0,우도,섬,24,2.0,dislike
25,25,0,우도,섬,25,5.0,like
26,26,0,우도,섬,26,5.0,like
27,27,0,우도,섬,27,4.0,like
28,28,0,우도,섬,28,5.0,like
29,29,0,우도,섬,29,2.0,dislike
30,30,0,우도,섬,30,5.0,like
31,31,0,우도,섬,31,5.0,like
32,32,0,우도,섬,32,2.0,dislike
33,33,0,우도,섬,33,5.0,like
34,34,0,우도,섬,34,4.0,like
35,35,0,우도,섬,35,5.0,like
36,36,0,우도,섬,36,5.0,like
37,37,0,우도,섬,37,5.0,like
38,38,0,우도,섬,38,5.0,like
39,39,0,우도,섬,39,5.0,like
40,40,0,우도,섬,40,4.0,like
41,41,0,우도,섬,41,4.0,like
42,42,0,우도,섬,42,3.0,like
43,43,0,우도,섬,43,2.0,dislike
44,44,0,우도,섬,44,4.0,like
45,45,0,우도,섬,45,5.0,like
46,46,0,우도,섬,46,5.0,like
47,47,0,우도,섬,47,4.0,like
48,48,0,우도,섬,48,5.0,like
49,49,0,우도,섬,49,5.0,like
50,50,0,우도,섬,50,5.0,like
51,51,0,우도,섬,51,4.0,like
52,52,0,우도,섬,52,5.0,like
53,53,0,우도,섬,53,5.0,like
54,54,0,우도,섬,23,5.0,like
55,55,0,우도,섬,54,5.0,like
56,56,0,우도,섬,55,5.0,like
57,57,0,우도,섬,56,5.0,like
58,58,0,우도,섬,57,5.0,like
59,59,0,우도,섬,58,5.0,like
60,60,0,우도,섬,59,5.0,like
61,61,0,우도,섬,60,4.0,like
62,62,0,우도,섬,61,5.0,like
63,63,0,우도,섬,62,2.0,dislike
64,64,0,우도,섬,63,3.0,like
65,65,0,우도,섬,64,5.0,like
66,66,0,우도,섬,65,5.0,like
67,67,0,우도,섬,66,1.0,dislike
68,68,0,우도,섬,67,5.0,like
69,69,0,우도,섬,68,5.0,like
70,70,0,우도,섬,69,5.0,like
71,71,0,우도,섬,70,5.0,like
72,72,0,우도,섬,71,5.0,like
73,73,0,우도,섬,72,5.0,like
74,74,0,우도,섬,73,5.0,like
75,75,0,우도,섬,74,5.0,like
76,76,0,우도,섬,75,4.0,like
77,77,0,우도,섬,76,5.0,like
78,78,0,우도,섬,77,5.0,like
79,79,0,우도,섬,78,5.0,like
80,80,0,우도,섬,79,4.0,like
81,81,0,우도,섬,80,3.0,like
82,82,0,우도,섬,81,3.0,like
83,83,0,우도,섬,82,4.0,like
84,84,0,우도,섬,83,4.0,like
85,85,0,우도,섬,84,5.0,like
86,86,0,우도,섬,85,5.0,like
87,87,0,우도,섬,86,3.0,like
88,88,0,우도,섬,87,4.0,like
89,89,0,우도,섬,88,5.0,like
90,90,0,우도,섬,89,5.0,like
91,91,0,우도,섬,90,5.0,like
92,92,0,우도,섬,91,4.0,like
93,93,0,우도,섬,92,5.0,like
94,94,0,우도,섬,93,5.0,like
95,95,0,우도,섬,94,5.0,like
96,96,0,우도,섬,95,3.0,like
97,97,0,우도,섬,96,5.0,like
98,98,0,우도,섬,97,4.0,like
99,99,0,우도,섬,98,5.0,like
100,100,0,우도,섬,99,5.0,like
101,101,0,우도,섬,100,5.0,like
102,102,0,우도,섬,101,4.0,like
103,103,0,우도,섬,102,5.0,like
104,104,0,우도,섬,103,4.0,like
105,105,0,우도,섬,104,4.0,like
106,106,0,우도,섬,105,3.0,like
107,107,0,우도,섬,106,4.0,like
108,108,0,우도,섬,107,4.0,like
109,109,0,우도,섬,108,5.0,like
110,110,0,우도,섬,109,5.0,like
111,111,0,우도,섬,110,4.0,like
112,112,0,우도,섬,111,5.0,like
113,113,0,우도,섬,112,4.0,like
114,114,0,우도,섬,113,4.0,like
115,115,0,우도,섬,114,5.0,like
116,116,0,우도,섬,115,4.0,like
117,117,0,우도,섬,116,4.0,like
118,118,0,우도,섬,117,4.0,like
119,119,0,우도,섬,118,4.0,like
120,120,0,우도,섬,119,5.0,like
121,121,0,우도,섬,120,3.0,like
122,122,0,우도,섬,121,5.0,like
123,123,0,우도,섬,122,5.0,like
124,124,0,우도,섬,123,3.0,like
125,125,0,우도,섬,124,4.0,like
126,126,0,우도,섬,125,4.0,like
127,127,0,우도,섬,126,5.0,like
128,128,0,우도,섬,127,3.0,like
129,129,0,우도,섬,128,5.0,like
130,130,0,우도,섬,129,5.0,like
131,131,0,우도,섬,130,5.0,like
132,132,0,우도,섬,131,5.0,like
133,133,0,우도,섬,132,4.0,like
134,134,0,우도,섬,133,5.0,like
135,135,0,우도,섬,134,4.0,like
136,136,0,우도,섬,135,4.0,like
137,137,0,우도,섬,136,5.0,like
138,138,0,우도,섬,137,5.0,like
139,139,0,우도,섬,138,4.0,like
140,140,0,우도,섬,139,2.0,dislike
141,141,0,우도,섬,140,3.0,like
142,142,0,우도,섬,141,4.0,like
143,143,0,우도,섬,142,4.0,like
144,144,0,우도,섬,143,2.0,dislike
145,145,0,우도,섬,144,5.0,like
146,146,0,우도,섬,145,5.0,like
147,147,0,우도,섬,146,4.0,like
148,148,0,우도,섬,147,5.0,like
149,149,0,우도,섬,148,5.0,like
150,150,0,우도,섬,149,4.0,like
151,151,0,우도,섬,150,5.0,like
152,152,0,우도,섬,151,5.0,like
153,153,0,우도,섬,152,5.0,like
154,154,0,우도,섬,153,4.0,like
155,155,0,우도,섬,154,4.0,like
156,156,0,우도,섬,155,5.0,like
157,157,0,우도,섬,156,5.0,like
158,158,0,우도,섬,157,2.0,dislike
159,159,0,우도,섬,158,4.0,like
160,160,0,우도,섬,159,4.0,like
161,161,0,우도,섬,160,4.0,like
162,162,0,우도,섬,161,4.0,like
163,163,0,우도,섬,162,5.0,like
164,164,0,우도,섬,56,5.0,like
165,165,0,우도,섬,163,5.0,like
166,166,0,우도,섬,164,3.0,like
167,167,0,우도,섬,165,4.0,like
168,168,0,우도,섬,166,5.0,like
169,169,0,우도,섬,167,4.0,like
170,170,0,우도,섬,168,5.0,like
171,171,0,우도,섬,169,4.0,like
172,172,0,우도,섬,170,5.0,like
173,173,0,우도,섬,171,5.0,like
174,174,0,우도,섬,172,5.0,like
175,175,0,우도,섬,173,5.0,like
176,176,0,우도,섬,174,5.0,like
177,177,0,우도,섬,175,5.0,like
178,178,0,우도,섬,176,5.0,like
179,179,0,우도,섬,177,5.0,like
180,180,0,우도,섬,178,5.0,like
181,181,0,우도,섬,179,5.0,like
182,182,0,우도,섬,180,4.0,like
183,183,0,우도,섬,181,4.0,like
184,184,0,우도,섬,182,5.0,like
185,185,0,우도,섬,183,5.0,like
186,186,0,우도,섬,184,5.0,like
187,187,0,우도,섬,185,5.0,like
188,188,0,우도,섬,186,5.0,like
189,189,0,우도,섬,187,5.0,like
190,190,0,우도,섬,188,3.0,like
191,191,0,우도,섬,189,5.0,like
192,192,0,우도,섬,190,5.0,like
193,193,0,우도,섬,191,5.0,like
194,194,0,우도,섬,192,5.0,like
195,195,0,우도,섬,193,3.0,like
196,196,0,우도,섬,194,5.0,like
197,197,0,우도,섬,195,3.0,like
198,198,0,우도,섬,196,5.0,like
199,199,0,우도,섬,197,5.0,like
200,200,0,우도,섬,198,5.0,like
201,201,0,우도,섬,199,5.0,like
202,202,0,우도,섬,200,5.0,like
203,203,0,우도,섬,201,4.0,like
204,204,0,우도,섬,202,5.0,like
205,205,0,우도,섬,203,5.0,like
206,206,0,우도,섬,204,5.0,like
207,207,0,우도,섬,205,3.0,like
208,208,0,우도,섬,206,4.0,like
209,209,0,우도,섬,207,4.0,like
210,210,0,우도,섬,208,5.0,like
211,211,0,우도,섬,209,3.0,like
212,212,0,우도,섬,210,5.0,like
213,213,0,우도,섬,211,5.0,like
214,214,0,우도,섬,212,5.0,like
215,215,0,우도,섬,213,5.0,like
216,216,0,우도,섬,214,5.0,like
217,217,0,우도,섬,215,5.0,like
218,218,0,우도,섬,216,5.0,like
219,219,0,우도,섬,217,3.0,like
220,220,0,우도,섬,218,4.0,like
221,221,0,우도,섬,219,4.0,like
222,222,0,우도,섬,220,5.0,like
223,223,0,우도,섬,221,5.0,like
224,224,0,우도,섬,222,4.0,like
225,225,0,우도,섬,223,5.0,like
226,226,0,우도,섬,224,4.0,like
227,227,0,우도,섬,225,5.0,like
228,228,0,우도,섬,226,5.0,like
229,229,0,우도,섬,227,4.0,like
230,230,0,우도,섬,228,4.0,like
231,231,0,우도,섬,229,5.0,like
232,232,0,우도,섬,230,5.0,like
233,233,0,우도,섬,231,4.0,like
234,234,0,우도,섬,232,5.0,like
235,235,0,우도,섬,233,3.0,like
236,236,0,우도,섬,234,5.0,like
237,237,0,우도,섬,235,4.0,like
238,238,0,우도,섬,236,4.0,like
239,239,0,우도,섬,237,5.0,like
240,240,0,우도,섬,238,4.0,like
241,241,0,우도,섬,239,5.0,like
242,242,0,우도,섬,240,4.0,like
243,243,0,우도,섬,241,5.0,like
244,244,0,우도,섬,242,3.0,like
245,245,0,우도,섬,243,4.0,like
246,246,0,우도,섬,244,5.0,like
247,247,0,우도,섬,245,5.0,like
248,248,0,우도,섬,246,5.0,like
249,249,0,우도,섬,247,5.0,like
250,250,0,우도,섬,248,4.0,like
251,251,0,우도,섬,249,5.0,like
252,252,0,우도,섬,250,3.0,like
253,253,0,우도,섬,251,4.0,like
254,254,0,우도,섬,252,5.0,like
255,255,0,우도,섬,253,5.0,like
256,256,0,우도,섬,254,4.0,like
257,257,0,우도,섬,255,4.0,like
258,258,0,우도,섬,256,5.0,like
259,259,0,우도,섬,257,5.0,like
260,260,0,우도,섬,258,5.0,like
261,261,0,우도,섬,259,5.0,like
262,262,0,우도,섬,260,5.0,like
263,263,0,우도,섬,261,4.0,like
264,264,0,우도,섬,262,5.0,like
265,265,0,우도,섬,263,5.0,like
266,266,0,우도,섬,264,5.0,like
267,267,0,우도,섬,265,3.0,like
268,268,0,우도,섬,266,5.0,like
269,269,0,우도,섬,267,4.0,like
270,270,0,우도,섬,268,5.0,like
271,271,0,우도,섬,269,4.0,like
272,272,0,우도,섬,270,5.0,like
273,273,0,우도,섬,271,5.0,like
274,274,0,우도,섬,272,5.0,like
275,275,0,우도,섬,273,4.0,like
276,276,0,우도,섬,274,5.0,like
277,277,0,우도,섬,275,5.0,like
278,278,0,우도,섬,276,5.0,like
279,279,0,우도,섬,277,5.0,like
280,280,0,우도,섬,278,5.0,like
281,281,0,우도,섬,279,5.0,like
282,282,0,우도,섬,280,5.0,like
283,283,0,우도,섬,281,4.0,like
284,284,0,우도,섬,282,5.0,like
285,285,0,우도,섬,283,5.0,like
286,286,0,우도,섬,284,5.0,like
287,287,0,우도,섬,285,5.0,like
288,288,0,우도,섬,286,5.0,like
289,289,0,우도,섬,287,4.0,like
290,290,0,우도,섬,288,5.0,like
291,291,0,우도,섬,289,5.0,like
292,292,0,우도,섬,290,5.0,like
293,293,0,우도,섬,291,5.0,like
294,294,0,우도,섬,292,5.0,like
295,295,0,우도,섬,293,5.0,like
296,296,0,우도,섬,294,5.0,like
297,297,0,우도,섬,295,5.0,like
298,298,0,우도,섬,296,5.0,like
299,299,0,우도,섬,297,4.0,like
300,300,0,우도,섬,298,5.0,like
301,301,0,우도,섬,299,5.0,like
302,302,0,우도,섬,300,5.0,like
303,303,0,우도,섬,301,5.0,like
304,304,0,우도,섬,302,5.0,like
305,305,0,우도,섬,303,5.0,like
306,306,0,우도,섬,304,5.0,like
307,307,0,우도,섬,305,5.0,like
308,308,0,우도,섬,306,5.0,like
309,309,0,우도,섬,307,5.0,like
310,310,0,우도,섬,308,4.0,like
311,311,0,우도,섬,309,4.0,like
312,312,0,우도,섬,310,5.0,like
313,313,0,우도,섬,311,5.0,like
314,314,0,우도,섬,312,5.0,like
315,315,0,우도,섬,313,5.0,like
316,316,0,우도,섬,314,5.0,like
317,317,0,우도,섬,315,3.0,like
318,318,0,우도,섬,316,5.0,like
319,319,0,우도,섬,317,5.0,like
320,320,0,우도,섬,318,4.0,like
321,321,0,우도,섬,319,5.0,like
322,322,0,우도,섬,320,5.0,like
323,323,0,우도,섬,321,5.0,like
324,324,0,우도,섬,322,5.0,like
325,325,0,우도,섬,323,5.0,like
326,326,0,우도,섬,324,5.0,like
327,327,0,우도,섬,325,5.0,like
328,328,0,우도,섬,326,5.0,like
329,329,0,우도,섬,327,3.0,like
330,330,0,우도,섬,328,5.0,like
331,331,0,우도,섬,329,5.0,like
332,332,0,우도,섬,330,5.0,like
333,333,0,우도,섬,331,4.0,like
334,334,0,우도,섬,332,4.0,like
335,335,0,우도,섬,333,5.0,like
336,336,0,우도,섬,334,5.0,like
337,337,0,우도,섬,335,5.0,like
338,338,0,우도,섬,336,4.0,like
339,339,0,우도,섬,337,4.0,like
340,340,0,우도,섬,338,5.0,like
341,341,0,우도,섬,339,5.0,like
342,342,0,우도,섬,340,5.0,like
343,343,0,우도,섬,341,5.0,like
344,344,0,우도,섬,342,5.0,like
345,345,0,우도,섬,343,3.0,like
346,346,0,우도,섬,344,4.0,like
347,347,0,우도,섬,345,3.0,like
348,348,0,우도,섬,346,5.0,like
349,349,0,우도,섬,347,4.0,like
350,350,0,우도,섬,348,5.0,like
351,351,0,우도,섬,349,5.0,like
352,352,0,우도,섬,350,4.0,like
353,353,0,우도,섬,351,5.0,like
354,354,0,우도,섬,352,5.0,like
355,355,0,우도,섬,353,4.0,like
356,356,0,우도,섬,354,5.0,like
357,357,0,우도,섬,355,3.0,like
358,358,0,우도,섬,356,4.0,like
359,359,0,우도,섬,357,4.0,like
360,360,0,우도,섬,358,5.0,like
361,361,0,우도,섬,359,5.0,like
362,362,0,우도,섬,360,5.0,like
363,363,0,우도,섬,361,5.0,like
364,364,0,우도,섬,362,4.0,like
365,365,0,우도,섬,363,4.0,like
366,366,0,우도,섬,364,5.0,like
367,367,0,우도,섬,365,5.0,like
368,368,0,우도,섬,366,5.0,like
369,369,0,우도,섬,367,5.0,like
370,370,0,우도,섬,368,5.0,like
371,371,0,우도,섬,369,4.0,like
372,372,0,우도,섬,370,5.0,like
373,373,0,우도,섬,371,5.0,like
374,374,0,우도,섬,372,5.0,like
375,375,0,우도,섬,373,5.0,like
376,376,0,우도,섬,374,5.0,like
377,377,0,우도,섬,375,4.0,like
378,378,0,우도,섬,376,5.0,like
379,379,0,우도,섬,377,5.0,like
380,380,0,우도,섬,378,5.0,like
381,381,0,우도,섬,379,4.0,like
382,382,0,우도,섬,380,5.0,like
383,383,0,우도,섬,381,5.0,like
384,384,0,우도,섬,382,4.0,like
385,385,0,우도,섬,383,5.0,like
386,386,0,우도,섬,384,5.0,like
387,387,0,우도,섬,385,5.0,like
388,388,0,우도,섬,386,5.0,like
389,389,0,우도,섬,387,4.0,like
390,390,0,우도,섬,388,4.0,like
391,391,0,우도,섬,389,5.0,like
392,392,0,우도,섬,390,4.0,like
393,393,0,우도,섬,391,5.0,like
394,394,0,우도,섬,392,4.0,like
395,395,0,우도,섬,393,5.0,like
396,396,0,우도,섬,394,5.0,like
397,397,0,우도,섬,395,4.0,like
398,398,0,우도,섬,396,5.0,like
399,399,0,우도,섬,397,5.0,like
400,400,0,우도,섬,398,5.0,like
401,401,0,우도,섬,359,5.0,like
402,402,0,우도,섬,399,4.0,like
403,403,0,우도,섬,400,5.0,like
404,404,0,우도,섬,401,5.0,like
405,405,0,우도,섬,402,4.0,like
406,406,0,우도,섬,403,5.0,like
407,407,0,우도,섬,404,5.0,like
408,408,0,우도,섬,405,5.0,like
409,409,0,우도,섬,406,5.0,like
410,410,0,우도,섬,407,5.0,like
411,411,0,우도,섬,408,5.0,like
412,412,0,우도,섬,409,5.0,like
413,413,0,우도,섬,410,4.0,like
414,414,0,우도,섬,411,4.0,like
415,415,0,우도,섬,412,5.0,like
416,416,0,우도,섬,413,5.0,like
417,417,0,우도,섬,414,3.0,like
418,418,0,우도,섬,415,4.0,like
419,419,0,우도,섬,416,5.0,like
420,420,0,우도,섬,417,5.0,like
421,421,0,우도,섬,418,5.0,like
422,422,0,우도,섬,419,5.0,like
423,423,0,우도,섬,420,5.0,like
424,424,0,우도,섬,421,5.0,like
425,425,0,우도,섬,422,4.0,like
426,426,0,우도,섬,423,5.0,like
427,427,0,우도,섬,424,5.0,like
428,428,0,우도,섬,425,3.0,like
429,429,0,우도,섬,426,5.0,like
430,430,0,우도,섬,427,5.0,like
431,431,0,우도,섬,428,5.0,like
432,432,0,우도,섬,429,2.0,dislike
433,433,0,우도,섬,430,5.0,like
434,434,0,우도,섬,431,5.0,like
435,435,0,우도,섬,432,4.0,like
436,436,0,우도,섬,433,5.0,like
437,437,0,우도,섬,434,4.0,like
438,438,0,우도,섬,435,4.0,like
439,439,0,우도,섬,436,5.0,like
440,440,0,우도,섬,437,5.0,like
441,441,0,우도,섬,438,4.0,like
442,442,0,우도,섬,439,5.0,like
443,443,0,우도,섬,440,5.0,like
444,444,0,우도,섬,441,5.0,like
445,445,0,우도,섬,442,4.0,like
446,446,0,우도,섬,443,5.0,like
447,447,0,우도,섬,444,5.0,like
448,448,0,우도,섬,445,5.0,like
449,449,0,우도,섬,446,5.0,like
450,450,0,우도,섬,447,5.0,like
451,451,0,우도,섬,448,5.0,like
452,452,0,우도,섬,449,4.0,like
453,453,0,우도,섬,450,4.0,like
454,454,0,우도,섬,451,5.0,like
455,455,0,우도,섬,452,4.0,like
456,456,0,우도,섬,453,3.0,like
457,457,0,우도,섬,454,3.0,like
458,458,0,우도,섬,455,5.0,like
459,459,0,우도,섬,456,5.0,like
460,460,0,우도,섬,457,4.0,like
461,461,0,우도,섬,458,5.0,like
462,462,0,우도,섬,459,5.0,like
463,463,0,우도,섬,460,4.0,like
464,464,0,우도,섬,461,5.0,like
465,465,0,우도,섬,462,5.0,like
466,466,0,우도,섬,463,5.0,like
467,467,0,우도,섬,464,5.0,like
468,468,0,우도,섬,465,5.0,like
469,469,0,우도,섬,466,4.0,like
470,470,0,우도,섬,467,5.0,like
471,471,0,우도,섬,468,5.0,like
472,472,0,우도,섬,469,5.0,like
473,473,0,우도,섬,470,3.0,like
474,474,0,우도,섬,471,5.0,like
475,475,0,우도,섬,472,3.0,like
476,476,0,우도,섬,473,4.0,like
477,477,0,우도,섬,474,4.0,like
478,478,0,우도,섬,475,5.0,like
479,479,0,우도,섬,476,5.0,like
480,480,0,우도,섬,477,5.0,like
481,481,0,우도,섬,478,5.0,like
482,482,0,우도,섬,479,5.0,like
483,483,0,우도,섬,480,4.0,like
484,484,0,우도,섬,481,4.0,like
485,485,0,우도,섬,482,5.0,like
486,486,0,우도,섬,483,5.0,like
487,487,0,우도,섬,484,4.0,like
488,488,0,우도,섬,485,5.0,like
489,489,0,우도,섬,486,5.0,like
490,490,0,우도,섬,487,5.0,like
491,491,0,우도,섬,488,4.0,like
492,492,0,우도,섬,489,5.0,like
493,493,0,우도,섬,490,5.0,like
494,494,0,우도,섬,491,4.0,like
495,495,0,우도,섬,492,5.0,like
496,496,0,우도,섬,493,4.0,like
497,497,0,우도,섬,494,5.0,like
498,498,0,우도,섬,495,5.0,like
499,499,0,우도,섬,496,3.0,like
500,500,0,우도,섬,497,5.0,like
501,501,0,우도,섬,498,5.0,like
502,502,0,우도,섬,499,5.0,like
503,503,0,우도,섬,500,5.0,like
504,504,0,우도,섬,501,5.0,like
505,505,0,우도,섬,502,4.0,like
506,506,0,우도,섬,503,5.0,like
507,507,0,우도,섬,504,5.0,like
508,508,0,우도,섬,505,5.0,like
509,509,0,우도,섬,506,4.0,like
510,510,0,우도,섬,507,4.0,like
511,511,0,우도,섬,508,4.0,like
512,512,0,우도,섬,509,4.0,like
513,513,0,우도,섬,510,4.0,like
514,514,0,우도,섬,511,4.0,like
515,515,0,우도,섬,512,4.0,like
516,516,0,우도,섬,513,5.0,like
517,517,0,우도,섬,514,2.0,dislike
518,518,0,우도,섬,515,3.0,like
519,519,0,우도,섬,516,5.0,like
520,520,0,우도,섬,517,4.0,like
521,521,0,우도,섬,518,4.0,like
522,522,0,우도,섬,519,5.0,like
523,523,0,우도,섬,520,5.0,like
524,524,0,우도,섬,521,4.0,like
525,525,0,우도,섬,522,3.0,like
526,526,0,우도,섬,523,5.0,like
527,527,0,우도,섬,524,5.0,like
528,528,0,우도,섬,525,3.0,like
529,529,0,우도,섬,526,4.0,like
530,530,0,우도,섬,527,5.0,like
531,531,0,우도,섬,528,4.0,like
532,532,0,우도,섬,529,3.0,like
533,533,1,성산 일출봉,산 • 지층,530,5.0,like
534,534,1,성산 일출봉,산 • 지층,531,5.0,like
535,535,1,성산 일출봉,산 • 지층,85,5.0,like
536,536,1,성산 일출봉,산 • 지층,532,5.0,like
537,537,1,성산 일출봉,산 • 지층,533,5.0,like
538,538,1,성산 일출봉,산 • 지층,534,4.0,like
539,539,1,성산 일출봉,산 • 지층,535,5.0,like
540,540,1,성산 일출봉,산 • 지층,536,4.0,like
541,541,1,성산 일출봉,산 • 지층,537,5.0,like
542,542,1,성산 일출봉,산 • 지층,538,5.0,like
543,543,1,성산 일출봉,산 • 지층,539,5.0,like
544,544,1,성산 일출봉,산 • 지층,540,5.0,like
545,545,1,성산 일출봉,산 • 지층,541,5.0,like
546,546,1,성산 일출봉,산 • 지층,542,4.0,like
547,547,1,성산 일출봉,산 • 지층,3,4.0,like
548,548,1,성산 일출봉,산 • 지층,4,3.0,like
549,549,1,성산 일출봉,산 • 지층,543,5.0,like
550,550,1,성산 일출봉,산 • 지층,544,5.0,like
551,551,1,성산 일출봉,산 • 지층,5,5.0,like
552,552,1,성산 일출봉,산 • 지층,545,4.0,like
553,553,1,성산 일출봉,산 • 지층,546,4.0,like
554,554,1,성산 일출봉,산 • 지층,547,4.0,like
555,555,1,성산 일출봉,산 • 지층,548,5.0,like
556,556,1,성산 일출봉,산 • 지층,549,5.0,like
557,557,1,성산 일출봉,산 • 지층,550,3.0,like
558,558,1,성산 일출봉,산 • 지층,551,5.0,like
559,559,1,성산 일출봉,산 • 지층,552,5.0,like
560,560,1,성산 일출봉,산 • 지층,553,4.0,like
561,561,1,성산 일출봉,산 • 지층,554,5.0,like
562,562,1,성산 일출봉,산 • 지층,555,5.0,like
563,563,1,성산 일출봉,산 • 지층,556,5.0,like
564,564,1,성산 일출봉,산 • 지층,557,5.0,like
565,565,1,성산 일출봉,산 • 지층,558,5.0,like
566,566,1,성산 일출봉,산 • 지층,18,2.0,dislike
567,567,1,성산 일출봉,산 • 지층,559,5.0,like
568,568,1,성산 일출봉,산 • 지층,560,5.0,like
569,569,1,성산 일출봉,산 • 지층,561,4.0,like
570,570,1,성산 일출봉,산 • 지층,562,3.0,like
571,571,1,성산 일출봉,산 • 지층,563,5.0,like
572,572,1,성산 일출봉,산 • 지층,564,5.0,like
573,573,1,성산 일출봉,산 • 지층,565,4.0,like
574,574,1,성산 일출봉,산 • 지층,566,5.0,like
575,575,1,성산 일출봉,산 • 지층,567,4.0,like
576,576,1,성산 일출봉,산 • 지층,568,5.0,like
577,577,1,성산 일출봉,산 • 지층,569,5.0,like
578,578,1,성산 일출봉,산 • 지층,29,4.0,like
579,579,1,성산 일출봉,산 • 지층,23,5.0,like
580,580,1,성산 일출봉,산 • 지층,570,4.0,like
581,581,1,성산 일출봉,산 • 지층,571,4.0,like
582,582,1,성산 일출봉,산 • 지층,34,4.0,like
583,583,1,성산 일출봉,산 • 지층,572,4.0,like
584,584,1,성산 일출봉,산 • 지층,573,5.0,like
585,585,1,성산 일출봉,산 • 지층,574,5.0,like
586,586,1,성산 일출봉,산 • 지층,575,5.0,like
587,587,1,성산 일출봉,산 • 지층,576,5.0,like
588,588,1,성산 일출봉,산 • 지층,577,5.0,like
589,589,1,성산 일출봉,산 • 지층,578,5.0,like
590,590,1,성산 일출봉,산 • 지층,40,5.0,like
591,591,1,성산 일출봉,산 • 지층,579,3.0,like
592,592,1,성산 일출봉,산 • 지층,14,5.0,like
593,593,1,성산 일출봉,산 • 지층,580,5.0,like
594,594,1,성산 일출봉,산 • 지층,566,5.0,like
595,595,1,성산 일출봉,산 • 지층,581,5.0,like
596,596,1,성산 일출봉,산 • 지층,582,5.0,like
597,597,1,성산 일출봉,산 • 지층,583,5.0,like
598,598,1,성산 일출봉,산 • 지층,584,4.0,like
599,599,1,성산 일출봉,산 • 지층,585,5.0,like
600,600,1,성산 일출봉,산 • 지층,23,5.0,like
601,601,1,성산 일출봉,산 • 지층,54,5.0,like
602,602,1,성산 일출봉,산 • 지층,586,5.0,like
603,603,1,성산 일출봉,산 • 지층,587,3.0,like
604,604,1,성산 일출봉,산 • 지층,588,5.0,like
605,605,1,성산 일출봉,산 • 지층,56,4.0,like
606,606,1,성산 일출봉,산 • 지층,589,5.0,like
607,607,1,성산 일출봉,산 • 지층,590,5.0,like
608,608,1,성산 일출봉,산 • 지층,591,4.0,like
609,609,1,성산 일출봉,산 • 지층,592,4.0,like
610,610,1,성산 일출봉,산 • 지층,57,5.0,like
611,611,1,성산 일출봉,산 • 지층,593,5.0,like
612,612,1,성산 일출봉,산 • 지층,594,5.0,like
613,613,1,성산 일출봉,산 • 지층,65,5.0,like
614,614,1,성산 일출봉,산 • 지층,595,5.0,like
615,615,1,성산 일출봉,산 • 지층,596,5.0,like
616,616,1,성산 일출봉,산 • 지층,597,4.0,like
617,617,1,성산 일출봉,산 • 지층,598,5.0,like
618,618,1,성산 일출봉,산 • 지층,599,5.0,like
619,619,1,성산 일출봉,산 • 지층,600,3.0,like
620,620,1,성산 일출봉,산 • 지층,601,5.0,like
621,621,1,성산 일출봉,산 • 지층,602,5.0,like
622,622,1,성산 일출봉,산 • 지층,603,5.0,like
623,623,1,성산 일출봉,산 • 지층,604,4.0,like
624,624,1,성산 일출봉,산 • 지층,605,5.0,like
625,625,1,성산 일출봉,산 • 지층,74,4.0,like
626,626,1,성산 일출봉,산 • 지층,606,5.0,like
627,627,1,성산 일출봉,산 • 지층,607,4.0,like
628,628,1,성산 일출봉,산 • 지층,608,4.0,like
629,629,1,성산 일출봉,산 • 지층,77,5.0,like
630,630,1,성산 일출봉,산 • 지층,609,4.0,like
631,631,1,성산 일출봉,산 • 지층,82,5.0,like
632,632,1,성산 일출봉,산 • 지층,610,5.0,like
633,633,1,성산 일출봉,산 • 지층,611,5.0,like
634,634,1,성산 일출봉,산 • 지층,612,4.0,like
635,635,1,성산 일출봉,산 • 지층,613,4.0,like
636,636,1,성산 일출봉,산 • 지층,90,5.0,like
637,637,1,성산 일출봉,산 • 지층,614,2.0,dislike
638,638,1,성산 일출봉,산 • 지층,615,5.0,like
639,639,1,성산 일출봉,산 • 지층,616,4.0,like
640,640,1,성산 일출봉,산 • 지층,91,3.0,like
641,641,1,성산 일출봉,산 • 지층,94,5.0,like
642,642,1,성산 일출봉,산 • 지층,617,5.0,like
643,643,1,성산 일출봉,산 • 지층,618,5.0,like
644,644,1,성산 일출봉,산 • 지층,619,5.0,like
645,645,1,성산 일출봉,산 • 지층,620,5.0,like
